dateRep,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_Virgin_Islands,United_States_of_America,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
15/09/2020,6.0,4.0,8.0,0.0,2.0,0.0,0.0,105.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,26.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,50.0,1.0,9.0,1.0,381.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,1.0,,0.0,0.0,1.0,64.0,1.0,199.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,4.0,0.0,0.0,16.0,19.0,13.0,4.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,5.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1054.0,118.0,156.0,72.0,0.0,0.0,17.0,14.0,2.0,9.0,0.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,228.0,7.0,0.0,0.0,1.0,0.0,36.0,0.0,8.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,6.0,5.0,7.0,0.0,14.0,102.0,259.0,15.0,4.0,3.0,2.0,22.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,0.0,156.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,63.0,0.0,0.0,33.0,0.0,9.0,0.0,0.0,451.0,0.0,6.0,9.0,0.0,0.0,0.0,8.0,0.0
16/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
16/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,142.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
16/03/2020,0.0,0.0,2.0,0.0,,,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,,0.0,6.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,13.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,36.0,,0.0,,0.0,4.0,0.0,,1.0,,,,1.0,,,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,113.0,0.0,0.0,,0.0,370.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,8.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,152.0,0.0,0.0,,2.0,2.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,14.0,,,12.0,0.0,0.0,0.0,0.0,,,,
16/04/2020,2.0,1.0,11.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,4.0,0.0,3.0,280.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,204.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,107.0,0.0,,0.0,0.0,0.0,2.0,0.0,4.0,,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,10.0,0.0,0.0,6.0,33.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1438.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,37.0,10.0,94.0,1.0,38.0,0.0,7.0,578.0,0.0,17.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,17.0,0.0,8.0,0.0,0.0,24.0,14.0,23.0,32.0,6.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,7.0,4.0,0.0,617.0,0.0,0.0,0.0,115.0,73.0,0.0,0.0,,3.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,10.0,5.0,880.0,1.0,0.0,4928.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
16/05/2020,32.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,15.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,824.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,90.0,0.0,,0.0,0.0,2.0,36.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,2.0,256.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,130.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,103.0,33.0,48.0,2.0,12.0,1.0,1.0,242.0,0.0,15.0,0.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,31.0,0.0,6.0,0.0,0.0,126.0,16.0,24.0,6.0,5.0,0.0,10.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,104.0,0.0,0.0,0.0,58.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,20.0,2.0,350.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16/06/2020,7.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,1.0,3.0,0.0,3.0,38.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,21.0,0.0,1.0,0.0,627.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,1.0,,0.0,3.0,0.0,39.0,0.0,59.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,13.0,33.0,97.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,2.0,0.0,380.0,64.0,113.0,45.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,439.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,110.0,0.0,11.0,0.0,1.0,172.0,10.0,9.0,3.0,0.0,3.0,17.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,3.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,2.0,29.0,0.0,0.0,395.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0
16/07/2020,49.0,4.0,12.0,0.0,1.0,0.0,0.0,124.0,15.0,0.0,3.0,1.0,7.0,0.0,6.0,33.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,44.0,0.0,8.0,0.0,1233.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,117.0,2.0,189.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,28.0,59.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,606.0,87.0,199.0,87.0,2.0,0.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,8.0,40.0,0.0,22.0,0.0,0.0,188.0,11.0,6.0,8.0,2.0,1.0,21.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,2.0,0.0,3.0,0.0,11.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,953.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0
16/08/2020,7.0,6.0,9.0,0.0,3.0,0.0,0.0,137.0,3.0,0.0,4.0,3.0,2.0,0.0,2.0,34.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,119.0,0.0,5.0,0.0,709.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,,0.0,0.0,0.0,55.0,2.0,318.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,35.0,17.0,17.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,944.0,50.0,161.0,76.0,0.0,0.0,9.0,158.0,0.0,3.0,0.0,0.0,5.0,7.0,9.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,11.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0,3.0,12.0,0.0,19.0,219.0,158.0,11.0,3.0,18.0,2.0,50.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,21.0,0.0,1.0,33.0,2.0,3.0,0.0,0.0,1035.0,0.0,5.0,10.0,1.0,0.0,1.0,4.0,2.0
16/09/2020,10.0,2.0,12.0,0.0,0.0,0.0,0.0,298.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,43.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,53.0,0.0,20.0,0.0,1113.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,,0.0,0.0,0.0,27.0,1.0,165.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,14.0,41.0,18.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,0.0,1290.0,124.0,140.0,80.0,3.0,0.0,11.0,9.0,2.0,10.0,0.0,0.0,38.0,2.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,14.0,0.0,0.0,2.0,0.0,34.0,2.0,7.0,3.0,11.0,2.0,0.0,1.0,3.0,0.0,5.0,13.0,0.0,0.0,7.0,4.0,6.0,14.0,0.0,13.0,115.0,33.0,24.0,4.0,9.0,1.0,51.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,67.0,0.0,3.0,129.0,2.0,27.0,0.0,0.0,1407.0,0.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0
17/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
17/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,105.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
17/03/2020,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,11.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,,,,0.0,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,21.0,,0.0,,0.0,1.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,129.0,0.0,0.0,,0.0,347.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,4.0,,,,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,6.0,,21.0,0.0,0.0,,2.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,22.0,0.0,,16.0,0.0,0.0,0.0,0.0,,,,
17/04/2020,4.0,1.0,12.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,17.0,2.0,1.0,0.0,10.0,0.0,4.0,246.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,188.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,183.0,0.0,,0.0,0.0,0.0,11.0,1290.0,13.0,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,12.0,0.0,0.0,7.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,753.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,23.0,27.0,92.0,1.0,42.0,2.0,12.0,525.0,0.0,12.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,181.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,11.0,0.0,6.0,0.0,0.0,20.0,13.0,28.0,30.0,5.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,585.0,0.0,0.0,0.0,111.0,43.0,0.0,0.0,,1.0,0.0,2.0,0.0,2.0,125.0,0.0,0.0,8.0,2.0,1036.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
17/05/2020,0.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,816.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,117.0,1.0,,0.0,0.0,2.0,27.0,1.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,94.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,120.0,13.0,35.0,4.0,15.0,0.0,2.0,153.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,278.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,39.0,0.0,3.0,0.0,0.0,130.0,11.0,8.0,13.0,0.0,1.0,25.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,87.0,0.0,0.0,0.0,49.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,4.0,411.0,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
17/06/2020,13.0,1.0,11.0,1.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,3.0,4.0,0.0,1.0,53.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,1282.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,,0.0,4.0,1.0,21.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,41.0,94.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,2.0,0.0,0.0,30.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,2003.0,33.0,115.0,60.0,3.0,0.0,1.0,34.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,730.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,31.0,8.0,0.0,0.0,6.0,136.0,0.0,9.0,0.0,1.0,196.0,5.0,16.0,2.0,0.0,4.0,10.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,18.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11.0,2.0,120.0,0.0,0.0,836.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0
17/07/2020,21.0,3.0,12.0,0.0,1.0,0.0,0.0,62.0,13.0,0.0,2.0,0.0,8.0,0.0,4.0,39.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,42.0,0.0,6.0,0.0,1322.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,17.0,0.0,,0.0,0.0,0.0,104.0,0.0,215.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,49.0,53.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,687.0,76.0,198.0,90.0,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,668.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,9.0,49.0,2.0,18.0,0.0,2.0,198.0,29.0,11.0,3.0,1.0,1.0,19.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,2.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,24.0,0.0,0.0,939.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,3.0
